Date,Close
9/7/18,274.4
10/7/18,277.05
11/7/18,275.75
12/7/18,277.2
13/7/18,270.4
16/7/18,271.6
17/7/18,269.85
18/7/18,268.55
19/7/18,273.3
20/7/18,274
23/7/18,284.15
24/7/18,285.65
25/7/18,286.15
26/7/18,287.2
27/7/18,302.55
30/7/18,301.05
31/7/18,297.7
1/8/18,301.6
2/8/18,299.2
3/8/18,303.95
6/8/18,301.8
7/8/18,301.1
8/8/18,300.95
9/8/18,302.5
10/8/18,304.8
13/8/18,305.95
14/8/18,307.9
16/8/18,307.45
17/8/18,313.75
20/8/18,313.3
21/8/18,312.9
23/8/18,312
24/8/18,310.4
27/8/18,313.4
28/8/18,311.65
29/8/18,312.8
30/8/18,319.85
31/8/18,319.85
3/9/18,313.2
4/9/18,309.6
5/9/18,310.25
6/9/18,310.8
7/9/18,310.45
10/9/18,306.55
11/9/18,297.2
12/9/18,306.8
14/9/18,307.15
17/9/18,302
18/9/18,303.25
19/9/18,299.65
21/9/18,303.95
24/9/18,297.95
25/9/18,301.15
26/9/18,293.15
27/9/18,293.3
28/9/18,297.75
1/10/18,297.1
3/10/18,295.2
4/10/18,287.1
5/10/18,276.5
8/10/18,273.2
9/10/18,268.5
10/10/18,270.1
11/10/18,265.2
12/10/18,275.2
15/10/18,282.5
16/10/18,282.65
17/10/18,286.45
19/10/18,289.45
22/10/18,288.5
23/10/18,286
24/10/18,287.75
25/10/18,287.55
26/10/18,280.9
29/10/18,283.5
30/10/18,278.95
31/10/18,280.1
1/11/18,277.4
2/11/18,283.25
5/11/18,279.6
6/11/18,277.3
9/11/18,277.25
12/11/18,273.85
13/11/18,276.85
14/11/18,276.45
15/11/18,274.5
16/11/18,276.55
19/11/18,284.5
20/11/18,283.85
21/11/18,281.75
22/11/18,280.5
26/11/18,285.65
27/11/18,284.85
28/11/18,282.2
29/11/18,287.55
30/11/18,285.8
3/12/18,282.95
4/12/18,281.85
5/12/18,275.35
6/12/18,273.05
7/12/18,274.05
10/12/18,270.45
11/12/18,274.7
12/12/18,276.05
13/12/18,275.3
14/12/18,275.75
17/12/18,279.85
18/12/18,278.15
19/12/18,283.45
20/12/18,282.65
21/12/18,276.75
24/12/18,276
26/12/18,276.65
27/12/18,280.75
28/12/18,282.25
31/12/18,281.65
1/1/19,282.7
2/1/19,280.6
3/1/19,278.85
4/1/19,280.95
7/1/19,281.65
8/1/19,284.25
9/1/19,290.4
10/1/19,289.6
11/1/19,295.35
14/1/19,294.3
15/1/19,296.55
16/1/19,294.05
17/1/19,293.95
18/1/19,291.45
21/1/19,289.9
22/1/19,289.75
23/1/19,277.3
24/1/19,278.9
25/1/19,279.2
28/1/19,274.75
29/1/19,278.45
30/1/19,275.5
31/1/19,278.65
1/2/19,280.85
4/2/19,277.1
5/2/19,274.15
6/2/19,277.7
7/2/19,280.3
8/2/19,275.5
11/2/19,277.1
12/2/19,275.3
13/2/19,276.85
14/2/19,277.9
15/2/19,280.1
19/2/19,275.9
20/2/19,275.85
21/2/19,275.05
22/2/19,274.3
25/2/19,276.7
26/2/19,275.5
27/2/19,275.1
28/2/19,276.05
1/3/19,278.2
5/3/19,282.55
6/3/19,285.75
7/3/19,290.1
8/3/19,292
11/3/19,292.95
12/3/19,294.5
13/3/19,294.9
14/3/19,295.5
15/3/19,290.8
18/3/19,293.75
19/3/19,299.45
20/3/19,298.9
22/3/19,298.2
25/3/19,295.05
26/3/19,293.4
27/3/19,293.1
28/3/19,300
29/3/19,297.25
1/4/19,297.25
2/4/19,297.9
3/4/19,296.15
4/4/19,294.8
5/4/19,294.55
8/4/19,292.75
9/4/19,296.3
10/4/19,294.7
11/4/19,296.4
12/4/19,305.75
15/4/19,305.5
16/4/19,307.2
18/4/19,304.4
22/4/19,301.8
23/4/19,303.4
24/4/19,306.45
25/4/19,304.15
26/4/19,304.55
30/4/19,301.35
2/5/19,305
3/5/19,304.25
6/5/19,307
7/5/19,301.9
8/5/19,300.65
9/5/19,299.85
10/5/19,297.75
13/5/19,289.3
14/5/19,294.35
15/5/19,297.05
16/5/19,294.75
17/5/19,301.4
20/5/19,307
21/5/19,305.9
22/5/19,299.75
23/5/19,288.2
24/5/19,290.45
27/5/19,290.85
28/5/19,288.9
29/5/19,288.1
30/5/19,288.65
31/5/19,278.55
3/6/19,278.55
4/6/19,279.25
6/6/19,275.75
7/6/19,275.25
10/6/19,279.4
11/6/19,279.85
12/6/19,279.95
13/6/19,280.6
14/6/19,278.05
17/6/19,275
18/6/19,275.1
19/6/19,277.2
20/6/19,277
21/6/19,274.25
24/6/19,276.25
25/6/19,278.5
26/6/19,277.4
27/6/19,273.5
28/6/19,273.85
1/7/19,274.95
2/7/19,273.85
3/7/19,276.7
4/7/19,277.65
5/7/19,279.45
8/7/19,277.45
9/7/19,273.1
10/7/19,273.15
11/7/19,275.65
12/7/19,275.05
15/7/19,270.95
16/7/19,271.95
17/7/19,272.9
18/7/19,273
19/7/19,268.3
22/7/19,264.4
23/7/19,270.65
24/7/19,270.85
25/7/19,267.85
26/7/19,270.4
29/7/19,267.75
30/7/19,268.9
31/7/19,270.2
1/8/19,267.55
2/8/19,264.5
5/8/19,259.8
6/8/19,258.9
7/8/19,253.65
8/8/19,257.75
9/8/19,254.2
13/8/19,246.3
14/8/19,248.75
16/8/19,253
19/8/19,251.55
20/8/19,246.5
21/8/19,241.45
22/8/19,240.05
23/8/19,236.1
26/8/19,242.5
27/8/19,245.5
28/8/19,245.95
29/8/19,241.2
30/8/19,245.65
3/9/19,241.55
4/9/19,243.25
5/9/19,244.25
6/9/19,243.9
9/9/19,245.5
11/9/19,243.75
12/9/19,240.75
13/9/19,239.9
16/9/19,239.4
17/9/19,237.2
18/9/19,239.25
19/9/19,236.7
20/9/19,238.05
23/9/19,254.85
24/9/19,256
25/9/19,247.55
26/9/19,250.4
27/9/19,252.95
30/9/19,259.85
1/10/19,255.9
3/10/19,261.65
4/10/19,257.25
7/10/19,251.9
9/10/19,247.1
10/10/19,243.2
11/10/19,243.95
14/10/19,244.1
15/10/19,247.6
16/10/19,243.65
17/10/19,245.85
18/10/19,246.5
22/10/19,248.9
23/10/19,251.05
24/10/19,249.05
25/10/19,247.7
27/10/19,250.6
29/10/19,253.25
30/10/19,259.4
31/10/19,257.65
1/11/19,261.3
4/11/19,260.75
5/11/19,262.9
6/11/19,261.35
7/11/19,265.85
8/11/19,260.5
11/11/19,259.45
13/11/19,253.85
14/11/19,253.9
15/11/19,250.65
18/11/19,250.75
19/11/19,249.3
20/11/19,250.7
21/11/19,245.7
22/11/19,247.65
25/11/19,247.75
26/11/19,249.15
27/11/19,246.95
28/11/19,246.7
29/11/19,246.4
2/12/19,245
3/12/19,244.05
4/12/19,243.15
5/12/19,246.95
6/12/19,243.35
9/12/19,241.45
10/12/19,235.6
11/12/19,237.6
12/12/19,238.55
13/12/19,241.6
16/12/19,236.9
17/12/19,241.05
18/12/19,245.15
19/12/19,244.35
20/12/19,241.15
23/12/19,238.9
24/12/19,238.75
26/12/19,236.8
27/12/19,236.9
30/12/19,238.2
31/12/19,237.7
1/1/20,238.1
2/1/20,239.85
3/1/20,238.5
6/1/20,235.1
7/1/20,235.35
8/1/20,234.2
9/1/20,235.8
10/1/20,238
13/1/20,239.25
14/1/20,243.25
15/1/20,242.4
16/1/20,240.75
17/1/20,239.95
20/1/20,241.9
21/1/20,238.45
22/1/20,238.05
23/1/20,237.9
24/1/20,238.15
27/1/20,234.6
28/1/20,230.75
29/1/20,236.65
30/1/20,234.05
31/1/20,235.15
1/2/20,218.45
3/2/20,207.6
4/2/20,215.65
5/2/20,216.45
6/2/20,213.55
7/2/20,213.4
10/2/20,210.55
11/2/20,212.6
12/2/20,213.05
13/2/20,211.9
14/2/20,207.7
17/2/20,204.8
18/2/20,203.85
19/2/20,206.7
20/2/20,207.45
24/2/20,203
25/2/20,201.8
26/2/20,198.6
27/2/20,197.55
28/2/20,197.55
2/3/20,195.3
3/3/20,193.85
4/3/20,187.5
5/3/20,188.05
6/3/20,181.75
9/3/20,177.2
11/3/20,175.65
12/3/20,155.8
13/3/20,162.25
16/3/20,147.25
17/3/20,149.15
18/3/20,150.7
19/3/20,161.85
20/3/20,175.5
23/3/20,154.3
24/3/20,149.7
25/3/20,147.35
26/3/20,156.4
27/3/20,163.2
30/3/20,159.2
31/3/20,171.7
1/4/20,166.4
3/4/20,177.9
7/4/20,181.55
8/4/20,178.65
9/4/20,185.25
13/4/20,181.6
15/4/20,189.35
16/4/20,186.35
17/4/20,188.1
20/4/20,180.7
21/4/20,179.6
22/4/20,182.25
23/4/20,180.55
24/4/20,180.05
27/4/20,179.85
28/4/20,179.45
29/4/20,182.15
30/4/20,182.05
4/5/20,174.05
5/5/20,173.9
6/5/20,163.9
7/5/20,161
8/5/20,158.25
11/5/20,158.45
12/5/20,165.05
13/5/20,165.4
14/5/20,163.8
15/5/20,164.65
18/5/20,164.75
19/5/20,170.75
20/5/20,175.75
21/5/20,188.95
22/5/20,186.35
26/5/20,191.7
27/5/20,192.15
28/5/20,190.65
29/5/20,197.35
1/6/20,200.55
2/6/20,197.25
3/6/20,196.7
4/6/20,200.15
5/6/20,200
8/6/20,197.65
9/6/20,198.5
10/6/20,199.05
11/6/20,194.25
12/6/20,193.9
15/6/20,187.2
16/6/20,185
17/6/20,181.2
18/6/20,186.6
19/6/20,184.05
22/6/20,185
23/6/20,185.85
24/6/20,191.85
25/6/20,202.1
26/6/20,195.2
29/6/20,197.25
30/6/20,194.65
1/7/20,202.9
2/7/20,205.85
3/7/20,207.55
6/7/20,199.8
7/7/20,194.25
8/7/20,196.3
9/7/20,195.45
10/7/20,194.35
13/7/20,197.55
14/7/20,195.9
15/7/20,198.7
16/7/20,193.85
17/7/20,194.05
20/7/20,192.7
21/7/20,192.25
22/7/20,196.55
23/7/20,200.7
24/7/20,199.6
27/7/20,196.4
28/7/20,195.4
29/7/20,196.7
30/7/20,193.35
31/7/20,194.15
3/8/20,192.6
4/8/20,193.65
5/8/20,192.8
6/8/20,195.35
7/8/20,196.05
10/8/20,198.85
11/8/20,203.05
12/8/20,204.2
13/8/20,201.45
14/8/20,196.4
17/8/20,198.75
18/8/20,198.55
19/8/20,198.45
20/8/20,195.8
21/8/20,196.8
24/8/20,196.7
25/8/20,195.4
26/8/20,194.95
27/8/20,194.25
28/8/20,195.55
31/8/20,191.1
1/9/20,190.2
2/9/20,191.35
3/9/20,191.6
4/9/20,186.7
7/9/20,189.1
8/9/20,188.15
9/9/20,183.8
10/9/20,184.9
11/9/20,183.95
14/9/20,183.35
15/9/20,181.8
16/9/20,180.65
17/9/20,178.6
18/9/20,179.1
21/9/20,175.75
22/9/20,174.2
23/9/20,172.5
24/9/20,166.55
25/9/20,170.75
28/9/20,173.3
29/9/20,169.4
30/9/20,171.7
1/10/20,170.85
5/10/20,169.25
6/10/20,169.9
7/10/20,169.5
8/10/20,167.15
9/10/20,167.85
12/10/20,172.2
13/10/20,170.15
14/10/20,167.8
15/10/20,165.05
16/10/20,165.7
19/10/20,168.25
20/10/20,167.45
21/10/20,167.65
22/10/20,168.55
23/10/20,170.75
26/10/20,168.55
27/10/20,167.2
28/10/20,165.5
29/10/20,163.85
30/10/20,165.25
2/11/20,166.75
3/11/20,170.1
4/11/20,169.8
5/11/20,174.75
6/11/20,173.95
9/11/20,172.8
10/11/20,178.35
11/11/20,185.3
12/11/20,188
13/11/20,187.1
17/11/20,187.35
18/11/20,184.05
19/11/20,187.9
20/11/20,191.7
23/11/20,190.85
24/11/20,195.55
25/11/20,193.85
26/11/20,194.8
27/11/20,193.65
1/12/20,194.4
2/12/20,195.95
3/12/20,196.2
4/12/20,198.2
7/12/20,203.15
8/12/20,202.45
9/12/20,205.4
10/12/20,212.7
11/12/20,216.3
14/12/20,215.9
15/12/20,213.55
16/12/20,214
17/12/20,213.05
18/12/20,214.5
21/12/20,202.95
22/12/20,203.4
23/12/20,207.75
24/12/20,208.6
28/12/20,209.5
29/12/20,211.55
30/12/20,211.15
31/12/20,209
1/1/21,213.85
4/1/21,213.4
5/1/21,211.45
6/1/21,205.4
7/1/21,202.8
8/1/21,201.5
11/1/21,202.5
12/1/21,206.45
13/1/21,211.25
14/1/21,214.15
15/1/21,217.85
18/1/21,219.75
19/1/21,218.85
20/1/21,217.65
21/1/21,213.7
22/1/21,210.7
25/1/21,207.8
27/1/21,210.65
28/1/21,206.6
29/1/21,203.25
1/2/21,215.95
2/2/21,218.2
3/2/21,216.75
4/2/21,229.95
5/2/21,234.35
8/2/21,233.1
9/2/21,229
10/2/21,227.55
11/2/21,226.45
12/2/21,217.45
15/2/21,218.6
16/2/21,218.25
17/2/21,217.75
18/2/21,218.85
19/2/21,215.95
22/2/21,207.05
23/2/21,208.5
24/2/21,208.85
25/2/21,209.15
26/2/21,203.85
1/3/21,206.9
2/3/21,209.9
3/3/21,209.95
4/3/21,209.7
5/3/21,208.55
8/3/21,208
9/3/21,207.8
10/3/21,206.5
12/3/21,205.2
15/3/21,205.45
16/3/21,207.85
17/3/21,210.6
18/3/21,217.65
19/3/21,222.95
22/3/21,226
23/3/21,222.2
24/3/21,215.95
25/3/21,211.6
26/3/21,210.9
30/3/21,214.55
31/3/21,218.5
1/4/21,220.05
5/4/21,212.55
6/4/21,212.65
7/4/21,213.8
8/4/21,213.25
9/4/21,213.1
12/4/21,205.3
13/4/21,208.7
15/4/21,206.7
16/4/21,207.95
19/4/21,205.6
20/4/21,203.55
22/4/21,205.9
23/4/21,205.35
26/4/21,205.3
27/4/21,205.4
28/4/21,205.5
29/4/21,204.3
30/4/21,202.6
3/5/21,200.95
4/5/21,199.6
5/5/21,201.4
6/5/21,202.75
7/5/21,205.35
10/5/21,205.55
11/5/21,204
12/5/21,203.25
14/5/21,212.25
17/5/21,212.6
18/5/21,210.05
19/5/21,207.75
20/5/21,207
21/5/21,209.05
24/5/21,211.5
25/5/21,210.9
26/5/21,210.6
27/5/21,211.15
28/5/21,212.9
31/5/21,216.6
1/6/21,215.25
2/6/21,209
3/6/21,209.05
4/6/21,208.75
7/6/21,211.45
8/6/21,213.65
9/6/21,212.5
10/6/21,209.3
11/6/21,207.9
14/6/21,207.3
15/6/21,207.05
16/6/21,207.85
17/6/21,205.65
18/6/21,204.55
21/6/21,204.45
22/6/21,205.1
23/6/21,203.95
24/6/21,203.25
25/6/21,205.05
28/6/21,203.6
29/6/21,203.3
30/6/21,202.7
1/7/21,203
2/7/21,202.4
5/7/21,203.65
6/7/21,202.5
7/7/21,203.75
8/7/21,202
9/7/21,201.35
12/7/21,201.1
13/7/21,201.85
14/7/21,204.1
15/7/21,206.25
16/7/21,207.9
19/7/21,207.75
20/7/21,206.8
22/7/21,207
23/7/21,212.4
26/7/21,211.15
27/7/21,208.65
28/7/21,209.1
29/7/21,206.05
30/7/21,204.95
2/8/21,207.3
3/8/21,209.9
4/8/21,208.6
5/8/21,215.25
6/8/21,214.25
9/8/21,213.8
10/8/21,209.85
11/8/21,208.65
12/8/21,208.9
13/8/21,211.45
16/8/21,210.9
17/8/21,209.2
18/8/21,208.95
20/8/21,208.9
23/8/21,206.3
24/8/21,205.75
25/8/21,206.4
26/8/21,204.6
27/8/21,205.9
30/8/21,208
31/8/21,211.3
1/9/21,209.5
2/9/21,209.75
3/9/21,210.6
6/9/21,209.3
7/9/21,211.75
8/9/21,211.25
9/9/21,212.65
13/9/21,214.15
14/9/21,216.1
15/9/21,216
16/9/21,230.75
17/9/21,231.15
20/9/21,233.75
21/9/21,241.5
22/9/21,243.5
23/9/21,242.5
24/9/21,238.45
27/9/21,238.7
28/9/21,237.75
29/9/21,238.1
30/9/21,236.15
1/10/21,235.35
4/10/21,236.6
5/10/21,234.7
6/10/21,231.25
7/10/21,232.95
8/10/21,231.7
11/10/21,238.05
12/10/21,241.3
13/10/21,249.2
14/10/21,256.55
18/10/21,262.55
19/10/21,245.95
20/10/21,246.6
21/10/21,244.7
22/10/21,236.6
25/10/21,233.4
26/10/21,236.7
27/10/21,238.45
28/10/21,225.1
29/10/21,223.2
1/11/21,226.85
2/11/21,225.6
3/11/21,222.45
4/11/21,226.55
8/11/21,229.8
9/11/21,228.75
10/11/21,230.85
11/11/21,230
12/11/21,232.9
15/11/21,238.1
16/11/21,235.45
17/11/21,239.5
18/11/21,237.5
22/11/21,230.9
23/11/21,231.6
24/11/21,227.7
25/11/21,231.3
26/11/21,224
29/11/21,221.5
30/11/21,221.15
1/12/21,221.9
2/12/21,225.45
3/12/21,221.65
6/12/21,217.9
7/12/21,220.65
8/12/21,224.95
9/12/21,235.4
10/12/21,236.1
13/12/21,234.6
14/12/21,228.6
15/12/21,224.05
16/12/21,222.9
17/12/21,217.95
20/12/21,212.4
21/12/21,212.5
22/12/21,212
23/12/21,217.3
24/12/21,218
27/12/21,217.55
28/12/21,220.05
29/12/21,216.75
30/12/21,216
31/12/21,218.05
3/1/22,219.1
4/1/22,220.25
5/1/22,220.55
6/1/22,218.7
7/1/22,218.4
10/1/22,223.3
11/1/22,221.95
12/1/22,222.75
13/1/22,223.95
14/1/22,222.6
17/1/22,224.6
18/1/22,220.75
19/1/22,220.35
20/1/22,218.75
21/1/22,217.05
24/1/22,211.8
25/1/22,214.3
27/1/22,214.6
28/1/22,217.6
31/1/22,220.2
1/2/22,227.75
2/2/22,232.15
3/2/22,234.45
4/2/22,234.3
7/2/22,230.2
8/2/22,231.25
9/2/22,230.15
10/2/22,232.25
11/2/22,232.45
14/2/22,219.45
15/2/22,223
16/2/22,222.75
17/2/22,222.65
18/2/22,221.9
21/2/22,218
22/2/22,214.85
23/2/22,215.95
24/2/22,208.5
25/2/22,213.95
28/2/22,215.85
2/3/22,215.3
3/3/22,219.4
4/3/22,225.5
7/3/22,224.95
8/3/22,226.9
9/3/22,229.25
10/3/22,232
11/3/22,236.35
14/3/22,239
15/3/22,237.85
16/3/22,242.6
17/3/22,244.9
21/3/22,244.5
22/3/22,249.75
23/3/22,252
24/3/22,254.85
25/3/22,253.35
28/3/22,257.05
29/3/22,254.6
30/3/22,249.2
31/3/22,250.65
1/4/22,253.3
4/4/22,255.45
5/4/22,259.45
6/4/22,259.6
7/4/22,256.65
8/4/22,267.8
11/4/22,267.5
12/4/22,264.8
13/4/22,269.55
18/4/22,270.1
19/4/22,261.55
20/4/22,259.55
21/4/22,260.4
22/4/22,261.1
25/4/22,255.25
26/4/22,258.95
27/4/22,257.5
28/4/22,261.1
29/4/22,259.55
2/5/22,263.15
4/5/22,259.75
5/5/22,262.05
6/5/22,266.65
9/5/22,262.95
10/5/22,259.75
11/5/22,255.65
12/5/22,252.9
13/5/22,258.6
16/5/22,254.1
17/5/22,264.7
18/5/22,266.8
19/5/22,275.65
20/5/22,280
23/5/22,274.5
24/5/22,270.85
25/5/22,272.7
26/5/22,266.7
27/5/22,269.2
30/5/22,269.05
31/5/22,270.65
1/6/22,271.85
2/6/22,273.5
3/6/22,272.7
6/6/22,274.8
7/6/22,273.9
8/6/22,267.9
9/6/22,270.85
10/6/22,270.15
13/6/22,264.65
14/6/22,265.45
15/6/22,263.4
16/6/22,260.7
17/6/22,263.3
20/6/22,264.1
21/6/22,269.9
22/6/22,265.3
23/6/22,265.5
24/6/22,265.85
27/6/22,269.95
28/6/22,271.85
29/6/22,274.05
30/6/22,273.5
1/7/22,284.35
4/7/22,291.9
5/7/22,286.9
6/7/22,289.3
7/7/22,291.95
8/7/22,293.05
11/7/22,295
12/7/22,292.7
13/7/22,294.05
14/7/22,290.85
15/7/22,293.55
18/7/22,295.3
19/7/22,294.6
20/7/22,298.2
21/7/22,299.55
22/7/22,300.55
25/7/22,301.1
26/7/22,302.45
27/7/22,304.15
28/7/22,303.45
29/7/22,303.05
1/8/22,307.5
2/8/22,309.95
3/8/22,308.15
4/8/22,309.5
5/8/22,310.85
8/8/22,313.15
10/8/22,311.2
11/8/22,306.25
12/8/22,308.55
16/8/22,310.55
17/8/22,312.55
18/8/22,315.65
19/8/22,312
22/8/22,314.4
23/8/22,315.9
24/8/22,314.1
25/8/22,312.35
26/8/22,312.9
29/8/22,313.55
30/8/22,320.5
1/9/22,317.6
2/9/22,323.15
5/9/22,328.85
6/9/22,327.15
7/9/22,326.1
8/9/22,329.9
9/9/22,330.5
12/9/22,330.9
13/9/22,334.4
14/9/22,335.35
15/9/22,334.1
16/9/22,331.3
19/9/22,335.6
20/9/22,336
21/9/22,340.95
22/9/22,345.05
23/9/22,346.4
26/9/22,332.6
27/9/22,334.85
28/9/22,324.95
29/9/22,333.05
30/9/22,332.2
3/10/22,324.4
4/10/22,332.85
6/10/22,336.65
7/10/22,334.1
10/10/22,327.85
11/10/22,326.3
12/10/22,330.1
13/10/22,328.65
14/10/22,332.1
17/10/22,332.25
18/10/22,340.3
19/10/22,346.35
20/10/22,349.7
21/10/22,345.6
25/10/22,346.3
27/10/22,345.8
28/10/22,345.8
31/10/22,348.7
1/11/22,349.5
2/11/22,354.65
3/11/22,353.7
4/11/22,353.6
7/11/22,353.5
9/11/22,360.7
10/11/22,356
11/11/22,356.35
14/11/22,347.2
15/11/22,345.25
16/11/22,344.1
17/11/22,343.7
18/11/22,341.05
21/11/22,337.2
22/11/22,340.25
23/11/22,339.8
24/11/22,340.75
25/11/22,340.3
28/11/22,340.05
29/11/22,342.3
30/11/22,340
1/12/22,339.55
2/12/22,337.15
5/12/22,336.75
6/12/22,337.3
7/12/22,340.1
8/12/22,338.4
9/12/22,341.4
12/12/22,343.2
13/12/22,345.6
14/12/22,345.4
15/12/22,338.85
16/12/22,335.1
19/12/22,340.5
20/12/22,340.15
21/12/22,335.15
22/12/22,332.45
23/12/22,326.7
26/12/22,334.6
27/12/22,333.15
28/12/22,334.4
29/12/22,335.35
30/12/22,331.55
2/1/23,332.85
3/1/23,331.1
4/1/23,327
5/1/23,333.45
6/1/23,335.05
9/1/23,338.05
10/1/23,333.4
11/1/23,331.8
12/1/23,329.85
13/1/23,328.75
16/1/23,330.2
17/1/23,332.25
18/1/23,334.65
19/1/23,332.15
20/1/23,334.6
23/1/23,337.75
24/1/23,338.95
25/1/23,339.25
27/1/23,346
30/1/23,344.8
31/1/23,352.35
1/2/23,361.4
2/2/23,378.6
3/2/23,380.65
6/2/23,383.4
7/2/23,373.25
8/2/23,375.55
9/2/23,374.25
10/2/23,371.35
13/2/23,374.2
14/2/23,386.45
15/2/23,382.2
16/2/23,382.55
17/2/23,383.4
20/2/23,384.05
21/2/23,382.25
22/2/23,383.85
23/2/23,387.6
24/2/23,385.1
27/2/23,382.2
28/2/23,376.7
1/3/23,378.7
2/3/23,375.55
3/3/23,384.95
6/3/23,388.15
8/3/23,392.4
9/3/23,387.5
10/3/23,388
13/3/23,383.65
14/3/23,379.7
15/3/23,379.4
16/3/23,381.45
17/3/23,375.55
20/3/23,378.8
21/3/23,376.95
22/3/23,377.75
23/3/23,380.65
24/3/23,378.7
27/3/23,380.2
28/3/23,379.75
29/3/23,382.75
31/3/23,383.5
3/4/23,378.9
5/4/23,386.4
6/4/23,387.35
10/4/23,388.55
11/4/23,396
12/4/23,393.55
13/4/23,395.6
17/4/23,400.15
18/4/23,398.5
19/4/23,398.75
20/4/23,400.3
21/4/23,408.25
24/4/23,408.7
25/4/23,411.55
26/4/23,412.25
27/4/23,416
28/4/23,425.55
2/5/23,424.45
3/5/23,427.15
4/5/23,424.6
5/5/23,428.75
8/5/23,431.45
9/5/23,423.8
10/5/23,425.35
11/5/23,420.4
12/5/23,420.45
15/5/23,427.8
16/5/23,423.95
17/5/23,427.6
18/5/23,419.7
19/5/23,419.85
22/5/23,424.75
23/5/23,429.15
24/5/23,433.5
25/5/23,441.15
26/5/23,443.6
29/5/23,449.1
30/5/23,449.9
31/5/23,445.5
1/6/23,439.7
2/6/23,443.4
5/6/23,440.65
6/6/23,442.8
7/6/23,443.95
8/6/23,442.9
9/6/23,438.45
12/6/23,436.95
13/6/23,445.4
14/6/23,444.5
15/6/23,448.1
16/6/23,453.1
19/6/23,453.6
20/6/23,452.85
21/6/23,447.05
22/6/23,447.65
23/6/23,444.75
26/6/23,445.7
27/6/23,445.1
28/6/23,449.35
30/6/23,451.6
3/7/23,463.25
4/7/23,466.35
5/7/23,475.1
6/7/23,473.9
7/7/23,468.4
10/7/23,465.85
11/7/23,473.15
12/7/23,472.3
13/7/23,472
14/7/23,472.9
17/7/23,472.35
18/7/23,472.5
19/7/23,478.85
20/7/23,492.15
21/7/23,490.45
24/7/23,471.35
25/7/23,462.3
26/7/23,472.25
27/7/23,465.05
28/7/23,468.45
31/7/23,465.7
1/8/23,464.8
2/8/23,460.1
3/8/23,456.05
4/8/23,454.95
7/8/23,454.9
8/8/23,452.35
9/8/23,458.65
10/8/23,451.75
11/8/23,448.75
14/8/23,449.2
16/8/23,450.25
17/8/23,441
18/8/23,441.65
21/8/23,447.8
22/8/23,454.25
23/8/23,450.45
24/8/23,450.9
25/8/23,443.35
28/8/23,441.4
29/8/23,440.1
30/8/23,442.8
31/8/23,439.7
1/9/23,441.05
4/9/23,437.5
5/9/23,443.1
6/9/23,447.45
7/9/23,445.9
8/9/23,442.65
11/9/23,447.2
12/9/23,451.15
13/9/23,453.5
14/9/23,449.95
15/9/23,448.35
18/9/23,452.05
